candidate_store_id,store_name,store_road_address,recommended_public_facility_program,facility_name,facility_category,facility_road_address,facility_longitude,facility_latitude,distance_m,is_target_category_for_program,source
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,등빛도서관,도서관·학습,서울특별시 강서구 강서로62길 48,126.842384,37.562428,444.5,True,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,토피아빌딩,기타시설,서울특별시 강서구 화곡로 429,126.85507,37.561512,60.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,길훈엔트런스빌,기타시설,서울특별시 강서구 양천로 492,126.854645,37.56088,78.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,아름다운 아울렛,기타시설,서울특별시 강서구 양천로 476,126.853264,37.56161,99.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,등촌동노블리움오피스텔,기타시설,서울특별시 강서구 양천로 500,126.85557,37.560547,152.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,새나라어린이공원,공원·오픈스페이스,서울특별시 강서구 공항대로43길 104,126.852036,37.561565,207.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,풀피리어린이공원,공원·오픈스페이스,서울특별시 강서구 양천로57길 36-1,126.85451,37.56365,233.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,현대프린스텔,기타시설,서울특별시 강서구 양천로 510,126.85635,37.56012,235.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,주영빌딩,기타시설,서울특별시 강서구 양천로 461,126.85223,37.56305,252.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,영보빌딩,기타시설,서울특별시 강서구 양천로57길 16,126.852486,37.563374,262.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,등서공원,공원·오픈스페이스,서울특별시 강서구 화곡로68길 8,126.85462,37.559162,266.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,곰돌이어린이공원,공원·오픈스페이스,서울특별시 강서구 허준로 176,126.857475,37.56244,289.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,청계빌딩,기타시설,서울특별시 강서구 양천로57길 9-7,126.85146,37.563442,332.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,홈플러스(강서점),기타시설,서울특별시 강서구 화곡로 398,126.85502,37.558407,354.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,무지개어린이공원,공원·오픈스페이스,서울특별시 강서구 양천로57길 37-1,126.85184,37.564945,438.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,엄지공원,공원·오픈스페이스,서울특별시 강서구 허준로 139,126.85474,37.565807,473.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,홈플러스 가양점,기타시설,서울특별시 강서구 양천로 431,126.850105,37.56427,483.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,서낭당근린공원,공원·오픈스페이스,서울특별시 강서구 공항대로43길 46,126.85002,37.558582,507.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,가양프라자,기타시설,서울특별시 강서구 허준로 198,126.86025,37.561253,517.6,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,코끼리공원,공원·오픈스페이스,서울특별시 강서구 화곡로63가길 71,126.84856,37.563232,546.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,진달래공원,공원·오픈스페이스,서울특별시 강서구 허준로 209,126.86098,37.562374,587.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,영보빌딩,기타시설,서울특별시 강서구 양천로57길 16,126.852486,37.563374,46.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,주영빌딩,기타시설,서울특별시 강서구 양천로 461,126.85223,37.56305,63.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,청계빌딩,기타시설,서울특별시 강서구 양천로57길 9-7,126.85146,37.563442,133.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,풀피리어린이공원,공원·오픈스페이스,서울특별시 강서구 양천로57길 36-1,126.85451,37.56365,148.6,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,아름다운 아울렛,기타시설,서울특별시 강서구 양천로 476,126.853264,37.56161,175.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,새나라어린이공원,공원·오픈스페이스,서울특별시 강서구 공항대로43길 104,126.852036,37.561565,195.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,무지개어린이공원,공원·오픈스페이스,서울특별시 강서구 양천로57길 37-1,126.85184,37.564945,220.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,토피아빌딩,기타시설,서울특별시 강서구 화곡로 429,126.85507,37.561512,262.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,홈플러스 가양점,기타시설,서울특별시 강서구 양천로 431,126.850105,37.56427,278.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,길훈엔트런스빌,기타시설,서울특별시 강서구 양천로 492,126.854645,37.56088,295.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,엄지공원,공원·오픈스페이스,서울특별시 강서구 허준로 139,126.85474,37.565807,333.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,등촌동노블리움오피스텔,기타시설,서울특별시 강서구 양천로 500,126.85557,37.560547,372.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,코끼리공원,공원·오픈스페이스,서울특별시 강서구 화곡로63가길 71,126.84856,37.563232,386.0,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,곰돌이어린이공원,공원·오픈스페이스,서울특별시 강서구 허준로 176,126.857475,37.56244,407.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,현대프린스텔,기타시설,서울특별시 강서구 양천로 510,126.85635,37.56012,453.0,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,등서공원,공원·오픈스페이스,서울특별시 강서구 화곡로68길 8,126.85462,37.559162,469.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,구암근린공원,공원·오픈스페이스,,126.85266,37.567783,513.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,홈플러스(강서점),기타시설,서울특별시 강서구 화곡로 398,126.85502,37.558407,560.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,허준박물관,문화·체육·커뮤니티,서울특별시 강서구 허준로 87,126.850975,37.568024,567.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,서낭당근린공원,공원·오픈스페이스,서울특별시 강서구 공항대로43길 46,126.85002,37.558582,571.0,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,주영빌딩,기타시설,서울특별시 강서구 양천로 461,126.85223,37.56305,0.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,영보빌딩,기타시설,서울특별시 강서구 양천로57길 16,126.852486,37.563374,42.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,청계빌딩,기타시설,서울특별시 강서구 양천로57길 9-7,126.85146,37.563442,80.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,새나라어린이공원,공원·오픈스페이스,서울특별시 강서구 공항대로43길 104,126.852036,37.561565,165.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,아름다운 아울렛,기타시설,서울특별시 강서구 양천로 476,126.853264,37.56161,184.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,풀피리어린이공원,공원·오픈스페이스,서울특별시 강서구 양천로57길 36-1,126.85451,37.56365,212.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,무지개어린이공원,공원·오픈스페이스,서울특별시 강서구 양천로57길 37-1,126.85184,37.564945,213.6,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,홈플러스 가양점,기타시설,서울특별시 강서구 양천로 431,126.850105,37.56427,231.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,토피아빌딩,기타시설,서울특별시 강서구 화곡로 429,126.85507,37.561512,303.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,길훈엔트런스빌,기타시설,서울특별시 강서구 양천로 492,126.854645,37.56088,321.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,코끼리공원,공원·오픈스페이스,서울특별시 강서구 화곡로63가길 71,126.84856,37.563232,323.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,엄지공원,공원·오픈스페이스,서울특별시 강서구 허준로 139,126.85474,37.565807,378.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,등촌동노블리움오피스텔,기타시설,서울특별시 강서구 양천로 500,126.85557,37.560547,405.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,곰돌이어린이공원,공원·오픈스페이스,서울특별시 강서구 허준로 176,126.857475,37.56244,467.6,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,등서공원,공원·오픈스페이스,서울특별시 강서구 화곡로68길 8,126.85462,37.559162,480.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,현대프린스텔,기타시설,서울특별시 강서구 양천로 510,126.85635,37.56012,488.0,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,구암근린공원,공원·오픈스페이스,,126.85266,37.567783,527.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,서낭당근린공원,공원·오픈스페이스,서울특별시 강서구 공항대로43길 46,126.85002,37.558582,533.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,채송화어린이공원,공원·오픈스페이스,서울특별시 강서구 공항대로39길 100,126.846054,37.562763,544.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0347,편의누리,서울특별시 강서구 양천로 461,생활건강·돌봄 상담형 공공시설,경원프라자,기타시설,서울특별시 강서구 공항대로41길 75,126.84639,37.56115,556.0,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,메디스타워,기타시설,서울특별시 강서구 방화동로 37,126.81071,37.56419,73.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,목련공원,공원·오픈스페이스,서울특별시 강서구 개화동로27나길 8-17,126.80784,37.565,284.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,강서바른세상병원,의료,서울특별시 강서구 금낭화로 9,126.811584,37.566116,301.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,송정공원,공원·오픈스페이스,서울특별시 강서구 공항대로4길 11,126.81129,37.56066,328.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,봉선화공원,공원·오픈스페이스,서울특별시 강서구 초원로4길 29,126.80703,37.566536,451.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,문성어린이공원,공원·오픈스페이스,서울특별시 강서구 초원로16길 57,126.81545,37.564884,461.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,민들레공원,공원·오픈스페이스,서울특별시 강서구 초원로4길 12,126.80675,37.56726,528.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,롯데몰김포공항,기타시설,,126.803085,37.56327,653.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,새싹어린이교통공원,공원·오픈스페이스,서울특별시 강서구 양천로14길 85,126.80943,37.56973,693.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,마곡더블유타워,기타시설,서울특별시 강서구 방화대로 294,126.81708,37.56704,698.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,다솜공원,공원·오픈스페이스,서울특별시 강서구 마곡중앙3로 74,126.81854,37.56372,709.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,긴등어린이공원,공원·오픈스페이스,서울특별시 강서구 방화대로 303,126.81622,37.56804,710.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,긴등마을공원,공원·오픈스페이스,서울특별시 강서구 마곡중앙3로 74,126.81869,37.563107,724.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,꿈자람공원,공원·오픈스페이스,서울특별시 강서구 마곡중앙3로 74,126.818985,37.56489,763.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,에스비타운,기타시설,서울특별시 강서구 마곡중앙5로 81,126.81858,37.567078,813.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,장미공원,공원·오픈스페이스,서울특별시 강서구 방화대로7다길 35-18,126.813835,37.556694,817.0,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,테크노스카이시티(김포공항아울렛),기타시설,,126.80323,37.55897,817.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,은하수어린이공원,공원·오픈스페이스,서울특별시 강서구 양천로6길 28,126.8065,37.570515,850.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,마곡9단지2동상가,기타시설,서울특별시 강서구 공항대로 103,126.82037,37.56136,903.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0256,지에스25S9,서울특별시 강서구 방화동로 30,공항권 이동노동자·외국인 생활지원형 공공시설,풀잎공원,공원·오픈스페이스,서울특별시 강서구 마곡중앙1로 71,126.81657,37.556995,904.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
